# total density of states output by FHI-aims with perturbative spin-orbit coupling
# The energy reference for this output is the average chemical potential, mu =       -4.780076 eV
#    Energy (eV)      DOS 
        -13.03920624          0.00000000
        -13.03520584          0.00000000
        -13.03120544          0.00000000
        -13.02720504          0.00000000
        -13.02320464          0.00000000
        -13.01920424          0.00000000
        -13.01520384          0.00000000
        -13.01120344          0.00000000
        -13.00720304          0.00000000
        -13.00320264          0.00000000
        -12.99920224          0.00000000
        -12.99520184          0.00000000
        -12.99120144          0.00000000
        -12.98720104          0.00000000
        -12.98320064          0.00000000
        -12.97920024          0.00000000
        -12.97519984          0.00000000
        -12.97119944          0.00000000
        -12.96719904          0.00000000
        -12.96319864          0.00000000
        -12.95919824          0.00000000
        -12.95519784          0.00000000
        -12.95119744          0.00000000
        -12.94719704          0.00000000
        -12.94319664          0.00000000
        -12.93919624          0.00000000
        -12.93519584          0.00000000
        -12.93119544          0.00000000
        -12.92719504          0.00000000
        -12.92319464          0.00000000
        -12.91919424          0.00000000
        -12.91519384          0.00000000
        -12.91119344          0.00000000
        -12.90719304          0.00000000
        -12.90319264          0.00000000
        -12.89919224          0.00000000
        -12.89519184          0.00000000
        -12.89119144          0.00000000
        -12.88719103          0.00000000
        -12.88319063          0.00000000
        -12.87919023          0.00000000
        -12.87518983          0.00000000
        -12.87118943          0.00000000
        -12.86718903          0.00000000
        -12.86318863          0.00000000
        -12.85918823          0.00000000
        -12.85518783          0.00000000
        -12.85118743          0.00000000
        -12.84718703          0.00000000
        -12.84318663          0.00000000
        -12.83918623          0.00000000
        -12.83518583          0.00000000
        -12.83118543          0.00000000
        -12.82718503          0.00000000
        -12.82318463          0.00000000
        -12.81918423          0.00000000
        -12.81518383          0.00000000
        -12.81118343          0.00000000
        -12.80718303          0.00000000
        -12.80318263          0.00000000
        -12.79918223          0.00000000
        -12.79518183          0.00000000
        -12.79118143          0.00000000
        -12.78718103          0.00000000
        -12.78318063          0.00000000
        -12.77918023          0.00000000
        -12.77517983          0.00000000
        -12.77117943          0.00000000
        -12.76717903          0.00000000
        -12.76317863          0.00000000
        -12.75917823          0.00000000
        -12.75517783          0.00000000
        -12.75117743          0.00000000
        -12.74717703          0.00000000
        -12.74317663          0.00000000
        -12.73917623          0.00000000
        -12.73517583          0.00000000
        -12.73117543          0.00000000
        -12.72717503          0.00000000
        -12.72317463          0.00000000
        -12.71917423          0.00000000
        -12.71517383          0.00000000
        -12.71117343          0.00000000
        -12.70717303          0.00000000
        -12.70317263          0.00000000
        -12.69917223          0.00000000
        -12.69517183          0.00000000
        -12.69117143          0.00000000
        -12.68717103          0.00000000
        -12.68317063          0.00000000
        -12.67917023          0.00000000
        -12.67516983          0.00000000
        -12.67116943          0.00000000
        -12.66716903          0.00000000
        -12.66316863          0.00000000
        -12.65916823          0.00000000
        -12.65516783          0.00000000
        -12.65116743          0.00000000
        -12.64716703          0.00000000
        -12.64316663          0.00000000
        -12.63916623          0.00000000
        -12.63516583          0.00000000
        -12.63116543          0.00000000
        -12.62716503          0.00000000
        -12.62316463          0.00000000
        -12.61916423          0.00000000
        -12.61516383          0.00000000
        -12.61116343          0.00000000
        -12.60716303          0.00000000
        -12.60316263          0.00000000
        -12.59916223          0.00000000
        -12.59516183          0.00000000
        -12.59116143          0.00000000
        -12.58716103          0.00000000
        -12.58316063          0.00000000
        -12.57916023          0.00000000
        -12.57515983          0.00000000
        -12.57115943          0.00000000
        -12.56715903          0.00000000
        -12.56315863          0.00000000
        -12.55915823          0.00000000
        -12.55515783          0.00000000
        -12.55115743          0.00000000
        -12.54715703          0.00000000
        -12.54315663          0.00000000
        -12.53915623          0.00000000
        -12.53515583          0.00000000
        -12.53115543          0.00000000
        -12.52715503          0.00000000
        -12.52315463          0.00000000
        -12.51915423          0.00000000
        -12.51515383          0.00000000
        -12.51115343          0.00000000
        -12.50715303          0.00000000
        -12.50315263          0.00000000
        -12.49915223          0.00000000
        -12.49515183          0.00000000
        -12.49115143          0.00000000
        -12.48715103          0.00000000
        -12.48315063          0.00000000
        -12.47915023          0.00000000
        -12.47514983          0.00000000
        -12.47114943          0.00000000
        -12.46714903          0.00000000
        -12.46314863          0.00000000
        -12.45914823          0.00000000
        -12.45514783          0.00000000
        -12.45114743          0.00000000
        -12.44714703          0.00000000
        -12.44314663          0.00000000
        -12.43914623          0.00000000
        -12.43514583          0.00000000
        -12.43114543          0.00000000
        -12.42714503          0.00000000
        -12.42314463          0.00000000
        -12.41914423          0.00000000
        -12.41514383          0.00000000
        -12.41114343          0.00000000
        -12.40714303          0.00000000
        -12.40314263          0.00000000
        -12.39914223          0.00000000
        -12.39514183          0.00000000
        -12.39114143          0.00000000
        -12.38714103          0.00000000
        -12.38314063          0.00000000
        -12.37914023          0.00000000
        -12.37513983          0.00000000
        -12.37113943          0.00000000
        -12.36713903          0.00000000
        -12.36313863          0.00000000
        -12.35913823          0.00000000
        -12.35513783          0.00000000
        -12.35113743          0.00000000
        -12.34713703          0.00000000
        -12.34313663          0.00000000
        -12.33913623          0.00000000
        -12.33513583          0.00000000
        -12.33113543          0.00000000
        -12.32713503          0.00000000
        -12.32313463          0.00000000
        -12.31913423          0.00000000
        -12.31513383          0.00000000
        -12.31113343          0.00000000
        -12.30713303          0.00000000
        -12.30313263          0.00000000
        -12.29913223          0.00000000
        -12.29513183          0.00000000
        -12.29113143          0.00000000
        -12.28713103          0.00000000
        -12.28313063          0.00000000
        -12.27913023          0.00000000
        -12.27512983          0.00000000
        -12.27112943          0.00000000
        -12.26712903          0.00000000
        -12.26312863          0.00000000
        -12.25912823          0.00000000
        -12.25512783          0.00000000
        -12.25112743          0.00000000
        -12.24712703          0.00000000
        -12.24312663          0.00000000
        -12.23912623          0.00000000
        -12.23512583          0.00000000
        -12.23112543          0.00000000
        -12.22712503          0.00000000
        -12.22312463          0.00000000
        -12.21912423          0.00000000
        -12.21512383          0.00000000
        -12.21112343          0.00000000
        -12.20712303          0.00000000
        -12.20312263          0.00000000
        -12.19912223          0.00000000
        -12.19512183          0.00000000
        -12.19112143          0.00000000
        -12.18712103          0.00000000
        -12.18312063          0.00000000
        -12.17912023          0.00000000
        -12.17511983          0.00000000
        -12.17111943          0.00000000
        -12.16711903          0.00000000
        -12.16311863          0.00000000
        -12.15911823          0.00000000
        -12.15511783          0.00000000
        -12.15111743          0.00000000
        -12.14711703          0.00000000
        -12.14311663          0.00000000
        -12.13911623          0.00000000
        -12.13511583          0.00000000
        -12.13111543          0.00000000
        -12.12711503          0.00000000
        -12.12311463          0.00000000
        -12.11911423          0.00000000
        -12.11511383          0.00000000
        -12.11111343          0.00000000
        -12.10711303          0.00000000
        -12.10311263          0.00000000
        -12.09911223          0.00000000
        -12.09511183          0.00000000
        -12.09111143          0.00000000
        -12.08711103          0.00000000
        -12.08311063          0.00000000
        -12.07911023          0.00000000
        -12.07510983          0.00000000
        -12.07110943          0.00000000
        -12.06710903          0.00000000
        -12.06310863          0.00000000
        -12.05910823          0.00000000
        -12.05510783          0.00000000
        -12.05110743          0.00000000
        -12.04710703          0.00000000
        -12.04310663          0.00000000
        -12.03910623          0.00000000
        -12.03510583          0.00000000
        -12.03110543          0.00000000
        -12.02710503          0.00000000
        -12.02310463          0.00000000
        -12.01910423          0.00000000
        -12.01510383          0.00000000
        -12.01110343          0.00000000
        -12.00710303          0.00000000
        -12.00310263          0.00000000
        -11.99910223          0.00000000
        -11.99510183          0.00000000
        -11.99110143          0.00000000
        -11.98710103          0.00000000
        -11.98310063          0.00000000
        -11.97910023          0.00000000
        -11.97509983          0.00000000
        -11.97109943          0.00000000
        -11.96709903          0.00000000
        -11.96309863          0.00000000
        -11.95909823          0.00000000
        -11.95509783          0.00000000
        -11.95109743          0.00000000
        -11.94709703          0.00000000
        -11.94309663          0.00000000
        -11.93909623          0.00000000
        -11.93509583          0.00000000
        -11.93109543          0.00000000
        -11.92709503          0.00000000
        -11.92309463          0.00000000
        -11.91909423          0.00000000
        -11.91509383          0.00000000
        -11.91109343          0.00000000
        -11.90709303          0.00000000
        -11.90309263          0.00000000
        -11.89909223          0.00000000
        -11.89509183          0.00000000
        -11.89109143          0.00000000
        -11.88709102          0.00000000
        -11.88309062          0.00000000
        -11.87909022          0.00000000
        -11.87508982          0.00000000
        -11.87108942          0.00000000
        -11.86708902          0.00000000
        -11.86308862          0.00000000
        -11.85908822          0.00000000
        -11.85508782          0.00000000
        -11.85108742          0.00000000
        -11.84708702          0.00000000
        -11.84308662          0.00000000
        -11.83908622          0.00000000
        -11.83508582          0.00000000
        -11.83108542          0.00000000
        -11.82708502          0.00000000
        -11.82308462          0.00000000
        -11.81908422          0.00000000
        -11.81508382          0.00000000
        -11.81108342          0.00000000
        -11.80708302          0.00000000
        -11.80308262          0.00000000
        -11.79908222          0.00000000
        -11.79508182          0.00000000
        -11.79108142          0.00000000
        -11.78708102          0.00000000
        -11.78308062          0.00000000
        -11.77908022          0.00000000
        -11.77507982          0.00000000
        -11.77107942          0.00000000
        -11.76707902          0.00000000
        -11.76307862          0.00000000
        -11.75907822          0.00000000
        -11.75507782          0.00000001
        -11.75107742          0.00000003
        -11.74707702          0.00000009
        -11.74307662          0.00000031
        -11.73907622          0.00000097
        -11.73507582          0.00000299
        -11.73107542          0.00000882
        -11.72707502          0.00002510
        -11.72307462          0.00006882
        -11.71907422          0.00018181
        -11.71507382          0.00046286
        -11.71107342          0.00113565
        -11.70707302          0.00268548
        -11.70307262          0.00612066
        -11.69907222          0.01344593
        -11.69507182          0.02847128
        -11.69107142          0.05810996
        -11.68707102          0.11431946
        -11.68307062          0.21677484
        -11.67907022          0.39619133
        -11.67506982          0.69789783
        -11.67106942          1.18480899
        -11.66706902          1.93842540
        -11.66306862          3.05608168
        -11.65906822          4.64262340
        -11.65506782          6.79530962
        -11.65106742          9.58218680
        -11.64706702         13.01637427
        -11.64306662         17.03116899
        -11.63906622         21.46278170
        -11.63506582         26.04787189
        -11.63106542         30.44111932
        -11.62706502         34.25380192
        -11.62306462         37.10863065
        -11.61906422         38.70062963
        -11.61506382         38.85062978
        -11.61106342         37.53843658
        -11.60706302         34.90718722
        -11.60306262         31.23762290
        -11.59906222         26.89867775
        -11.59506182         22.28643678
        -11.59106142         17.76542376
        -11.58706102         13.62403546
        -11.58306062         10.05085005
        -11.57906022          7.13246649
        -11.57505982          4.86845497
        -11.57105942          3.19619317
        -11.56705902          2.01809992
        -11.56305862          1.22545886
        -11.55905822          0.71561779
        -11.55505782          0.40185641
        -11.55105742          0.21699526
        -11.54705702          0.11266847
        -11.54305662          0.05624859
        -11.53905622          0.02699995
        -11.53505582          0.01246071
        -11.53105542          0.00552888
        -11.52705502          0.00235849
        -11.52305462          0.00096722
        -11.51905422          0.00038132
        -11.51505382          0.00014452
        -11.51105342          0.00005265
        -11.50705302          0.00001844
        -11.50305262          0.00000621
        -11.49905222          0.00000201
        -11.49505182          0.00000062
        -11.49105142          0.00000019
        -11.48705102          0.00000005
        -11.48305062          0.00000001
        -11.47905022          0.00000000
        -11.47504982          0.00000000
        -11.47104942          0.00000000
        -11.46704902          0.00000000
        -11.46304862          0.00000000
        -11.45904822          0.00000000
        -11.45504782          0.00000000
        -11.45104742          0.00000000
        -11.44704702          0.00000000
        -11.44304662          0.00000000
        -11.43904622          0.00000000
        -11.43504582          0.00000000
        -11.43104542          0.00000000
        -11.42704502          0.00000000
        -11.42304462          0.00000000
        -11.41904422          0.00000000
        -11.41504382          0.00000000
        -11.41104342          0.00000000
        -11.40704302          0.00000000
        -11.40304262          0.00000000
        -11.39904222          0.00000000
        -11.39504182          0.00000000
        -11.39104142          0.00000000
        -11.38704102          0.00000000
        -11.38304062          0.00000000
        -11.37904022          0.00000000
        -11.37503982          0.00000000
        -11.37103942          0.00000000
        -11.36703902          0.00000000
        -11.36303862          0.00000000
        -11.35903822          0.00000000
        -11.35503782          0.00000000
        -11.35103742          0.00000000
        -11.34703702          0.00000000
        -11.34303662          0.00000000
        -11.33903622          0.00000000
        -11.33503582          0.00000000
        -11.33103542          0.00000000
        -11.32703502          0.00000000
        -11.32303462          0.00000000
        -11.31903422          0.00000000
        -11.31503382          0.00000000
        -11.31103342          0.00000000
        -11.30703302          0.00000000
        -11.30303262          0.00000000
        -11.29903222          0.00000000
        -11.29503182          0.00000000
        -11.29103142          0.00000000
        -11.28703102          0.00000000
        -11.28303062          0.00000000
        -11.27903022          0.00000000
        -11.27502982          0.00000000
        -11.27102942          0.00000000
        -11.26702902          0.00000000
        -11.26302862          0.00000000
        -11.25902822          0.00000000
        -11.25502782          0.00000000
        -11.25102742          0.00000000
        -11.24702702          0.00000000
        -11.24302662          0.00000000
        -11.23902622          0.00000000
        -11.23502582          0.00000000
        -11.23102542          0.00000000
        -11.22702502          0.00000000
        -11.22302462          0.00000000
        -11.21902422          0.00000000
        -11.21502382          0.00000000
        -11.21102342          0.00000000
        -11.20702302          0.00000000
        -11.20302262          0.00000000
        -11.19902222          0.00000000
        -11.19502182          0.00000000
        -11.19102142          0.00000000
        -11.18702102          0.00000000
        -11.18302062          0.00000000
        -11.17902022          0.00000000
        -11.17501982          0.00000000
        -11.17101942          0.00000000
        -11.16701902          0.00000000
        -11.16301862          0.00000000
        -11.15901822          0.00000000
        -11.15501782          0.00000000
        -11.15101742          0.00000000
        -11.14701702          0.00000000
        -11.14301662          0.00000000
        -11.13901622          0.00000000
        -11.13501582          0.00000000
        -11.13101542          0.00000000
        -11.12701502          0.00000000
        -11.12301462          0.00000000
        -11.11901422          0.00000000
        -11.11501382          0.00000000
        -11.11101342          0.00000000
        -11.10701302          0.00000000
        -11.10301262          0.00000000
        -11.09901222          0.00000000
        -11.09501182          0.00000000
        -11.09101142          0.00000000
        -11.08701102          0.00000000
        -11.08301062          0.00000000
        -11.07901022          0.00000000
        -11.07500982          0.00000000
        -11.07100942          0.00000000
        -11.06700902          0.00000000
        -11.06300862          0.00000000
        -11.05900822          0.00000000
        -11.05500782          0.00000000
        -11.05100742          0.00000000
        -11.04700702          0.00000000
        -11.04300662          0.00000000
        -11.03900622          0.00000000
        -11.03500582          0.00000000
        -11.03100542          0.00000000
        -11.02700502          0.00000000
        -11.02300462          0.00000000
        -11.01900422          0.00000000
        -11.01500382          0.00000000
        -11.01100342          0.00000000
        -11.00700302          0.00000000
        -11.00300262          0.00000000
        -10.99900222          0.00000002
        -10.99500182          0.00000005
        -10.99100142          0.00000016
        -10.98700102          0.00000048
        -10.98300062          0.00000138
        -10.97900022          0.00000383
        -10.97499982          0.00001023
        -10.97099942          0.00002633
        -10.96699902          0.00006523
        -10.96299862          0.00015571
        -10.95899822          0.00035815
        -10.95499782          0.00079395
        -10.95099742          0.00169678
        -10.94699702          0.00349690
        -10.94299662          0.00695201
        -10.93899622          0.01333728
        -10.93499582          0.02470207
        -10.93099542          0.04418885
        -10.92699502          0.07638992
        -10.92299462          0.12769243
        -10.91899422          0.20653669
        -10.91499382          0.32349643
        -10.91099342          0.49109382
        -10.90699302          0.72329373
        -10.90299262          1.03468320
        -10.89899222          1.43942118
        -10.89499182          1.95011971
        -10.89099142          2.57686291
        -10.88699101          3.32656077
        -10.88299061          4.20276436
        -10.87899021          5.20594920
        -10.87498981          6.33413928
        -10.87098941          7.58363396
        -10.86698901          8.94954880
        -10.86298861         10.42589906
        -10.85898821         12.00503064
        -10.85498781         13.67631199
        -10.85098741         15.42412080
        -10.84698701         17.22528789
        -10.84298661         19.04631098
        -10.83898621         20.84083617
        -10.83498581         22.54810591
        -10.83098541         24.09322056
        -10.82698501         25.39004469
        -10.82298461         26.34729540
        -10.81898421         26.87773679
        -10.81498381         26.90955343
        -10.81098341         26.39811164
        -10.80698301         25.33574566
        -10.80298261         23.75720334
        -10.79898221         21.73907027
        -10.79498181         19.39274493
        -10.79098141         16.85202429
        -10.78698101         14.25763327
        -10.78298061         11.74170469
        -10.77898021          9.41509970
        -10.77497981          7.35962346
        -10.77097941          5.62592673
        -10.76697901          4.23657540
        -10.76297861          3.19275611
        -10.75897821          2.48256614
        -10.75497781          2.08883579
        -10.75097741          1.99485224
        -10.74697701          2.18703238
        -10.74297661          2.65436702
        -10.73897621          3.38519361
        -10.73497581          4.36243906
        -10.73097541          5.55881318
        -10.72697501          6.93345110
        -10.72297461          8.43116936
        -10.71897421          9.98486228
        -10.71497381         11.52076584
        -10.71097341         12.96556511
        -10.70697301         14.25384211
        -10.70297261         15.33429904
        -10.69897221         16.17356463
        -10.69497181         16.75706854
        -10.69097141         17.08722479
        -10.68697101         17.17976191
        -10.68297061         17.05931330
        -10.67897021         16.75529815
        -10.67496981         16.29877145
        -10.67096941         15.72046080
        -10.66696901         15.04980847
        -10.66296861         14.31461145
        -10.65896821         13.54083048
        -10.65496781         12.75227473
        -10.65096741         11.97007322
        -10.64696701         11.21202492
        -10.64296661         10.49201768
        -10.63896621          9.81970566
        -10.63496581          9.20055900
        -10.63096541          8.63629220
        -10.62696501          8.12558336
        -10.62296461          7.66494186
        -10.61896421          7.24957648
        -10.61496381          6.87414710
        -10.61096341          6.53333389
        -10.60696301          6.22220815
        -10.60296261          5.93642682
        -10.59896221          5.67229291
        -10.59496181          5.42672890
        -10.59096141          5.19720370
        -10.58696101          4.98164301
        -10.58296061          4.77834154
        -10.57896021          4.58588585
        -10.57495981          4.40309097
        -10.57095941          4.22894985
        -10.56695901          4.06259351
        -10.56295861          3.90325947
        -10.55895821          3.75026621
        -10.55495781          3.60299190
        -10.55095741          3.46085595
        -10.54695701          3.32330209
        -10.54295661          3.18978199
        -10.53895621          3.05973828
        -10.53495581          2.93258664
        -10.53095541          2.80769721
        -10.52695501          2.68437685
        -10.52295461          2.56185539
        -10.51895421          2.43928046
        -10.51495381          2.31572721
        -10.51095341          2.19022935
        -10.50695301          2.06183757
        -10.50295261          1.92970832
        -10.49895221          1.79322110
        -10.49495181          1.65211464
        -10.49095141          1.50662404
        -10.48695101          1.35759318
        -10.48295061          1.20653268
        -10.47895021          1.05559672
        -10.47494981          0.90746259
        -10.47094941          0.76511539
        -10.46694901          0.63156148
        -10.46294861          0.50951369
        -10.45894821          0.40110164
        -10.45494781          0.30765836
        -10.45094741          0.22961953
        -10.44694701          0.16654728
        -10.44294661          0.11726516
        -10.43894621          0.08006928
        -10.43494581          0.05297076
        -10.43094541          0.03392576
        -10.42694501          0.02102002
        -10.42294461          0.01259124
        -10.41894421          0.00728765
        -10.41494381          0.00407351
        -10.41094341          0.00219793
        -10.40694301          0.00114433
        -10.40294261          0.00057467
        -10.39894221          0.00027828
        -10.39494181          0.00012990
        -10.39094141          0.00005844
        -10.38694101          0.00002533
        -10.38294061          0.00001058
        -10.37894021          0.00000425
        -10.37493981          0.00000165
        -10.37093941          0.00000061
        -10.36693901          0.00000022
        -10.36293861          0.00000008
        -10.35893821          0.00000003
        -10.35493781          0.00000001
        -10.35093741          0.00000000
        -10.34693701          0.00000000
        -10.34293661          0.00000000
        -10.33893621          0.00000000
        -10.33493581          0.00000000
        -10.33093541          0.00000000
        -10.32693501          0.00000000
        -10.32293461          0.00000000
        -10.31893421          0.00000000
        -10.31493381          0.00000000
        -10.31093341          0.00000000
        -10.30693301          0.00000000
        -10.30293261          0.00000000
        -10.29893221          0.00000000
        -10.29493181          0.00000000
        -10.29093141          0.00000000
        -10.28693101          0.00000000
        -10.28293061          0.00000000
        -10.27893021          0.00000000
        -10.27492981          0.00000000
        -10.27092941          0.00000000
        -10.26692901          0.00000000
        -10.26292861          0.00000000
        -10.25892821          0.00000000
        -10.25492781          0.00000000
        -10.25092741          0.00000000
        -10.24692701          0.00000000
        -10.24292661          0.00000000
        -10.23892621          0.00000000
        -10.23492581          0.00000000
        -10.23092541          0.00000000
        -10.22692501          0.00000000
        -10.22292461          0.00000000
        -10.21892421          0.00000001
        -10.21492381          0.00000002
        -10.21092341          0.00000006
        -10.20692301          0.00000017
        -10.20292261          0.00000050
        -10.19892221          0.00000143
        -10.19492181          0.00000389
        -10.19092141          0.00001023
        -10.18692101          0.00002591
        -10.18292061          0.00006322
        -10.17892021          0.00014862
        -10.17491981          0.00033672
        -10.17091941          0.00073544
        -10.16691901          0.00154896
        -10.16291861          0.00314690
        -10.15891821          0.00616926
        -10.15491781          0.01167518
        -10.15091741          0.02133894
        -10.14691701          0.03768631
        -10.14291661          0.06435003
        -10.13891621          0.10630544
        -10.13491581          0.17003194
        -10.13091541          0.26353963
        -10.12691501          0.39621037
        -10.12291461          0.57843303
        -10.11891421          0.82106197
        -10.11491381          1.13478571
        -10.11091341          1.52954035
        -10.10691301          2.01411934
        -10.10291261          2.59609949
        -10.09891221          3.28211760
        -10.09491181          4.07840554
        -10.09091141          4.99135439
        -10.08691101          6.02777362
        -10.08291061          7.19448428
        -10.07891021          8.49696885
        -10.07490981          9.93700186
        -10.07090941         11.50947637
        -10.06690901         13.19895931
        -10.06290861         14.97675961
        -10.05890821         16.79938440
        -10.05490781         18.60911986
        -10.05090741         20.33709731
        -10.04690701         21.90866138
        -10.04290661         23.25028581
        -10.03890621         24.29685746
        -10.03490581         24.99801610
        -10.03090541         25.32245633
        -10.02690501         25.25961114
        -10.02290461         24.81877992
        -10.01890421         24.02632993
        -10.01490381         22.92191161
        -10.01090341         21.55460947
        -10.00690301         19.97965103
        -10.00290261         18.25586370
         -9.99890221         16.44368342
         -9.99490181         14.60331828
         -9.99090141         12.79270300
         -9.98690101         11.06509742
         -9.98290061          9.46646992
         -9.97890021          8.03304126
         -9.97489981          6.78945666
         -9.97089941          5.74798215
         -9.96689901          4.90892063
         -9.96289861          4.26218931
         -9.95889821          3.78977395
         -9.95489781          3.46863466
         -9.95089741          3.27360948
         -9.94689701          3.17993296
         -9.94289661          3.16512346
         -9.93889621          3.21014950
         -9.93489581          3.29992358
         -9.93089541          3.42326608
         -9.92689501          3.57252425
         -9.92289461          3.74303069
         -9.91889421          3.93255507
         -9.91489381          4.14086204
         -9.91089341          4.36944811
         -9.90689301          4.62149824
         -9.90289261          4.90207753
         -9.89889221          5.21854566
         -9.89489181          5.58114187
         -9.89089141          6.00362435
         -9.88689100          6.50375838
         -9.88289060          7.10334388
         -9.87889020          7.82738757
         -9.87488980          8.70200948
         -9.87088940          9.75078746
         -9.86688900         10.98952899
         -9.86288860         12.41991411
         -9.85888820         14.02299606
         -9.85488780         15.75402468
         -9.85088740         17.54027040
         -9.84688700         19.28329836
         -9.84288660         20.86640693
         -9.83888620         22.16680588
         -9.83488580         23.07084749
         -9.83088540         23.48962350
         -9.82688500         23.37185544
         -9.82288460         22.71142037
         -9.81888420         21.54799328
         -9.81488380         19.96083081
         -9.81088340         18.05721235
         -9.80688300         15.95806829
         -9.80288260         13.78361674
         -9.79888220         11.64140480
         -9.79488180          9.61823426
         -9.79088140          7.77638093
         -9.78688100          6.15360834
         -9.78288060          4.76592377
         -9.77888020          3.61186790
         -9.77487980          2.67728122
         -9.77087940          1.93980408
         -9.76687900          1.37270112
         -9.76287860          0.94786507
         -9.75887820          0.63801698
         -9.75487780          0.41819485
         -9.75087740          0.26664284
         -9.74687700          0.16521183
         -9.74287660          0.09937742
         -9.73887620          0.05797905
         -9.73487580          0.03278100
         -9.73087540          0.01794744
         -9.72687500          0.00950833
         -9.72287460          0.00487133
         -9.71887420          0.00241202
         -9.71487380          0.00115366
         -9.71087340          0.00053276
         -9.70687300          0.00023745
         -9.70287260          0.00010210
         -9.69887220          0.00004234
         -9.69487180          0.00001693
         -9.69087140          0.00000652
         -9.68687100          0.00000242
         -9.68287060          0.00000087
         -9.67887020          0.00000030
         -9.67486980          0.00000010
         -9.67086940          0.00000003
         -9.66686900          0.00000001
         -9.66286860          0.00000000
         -9.65886820          0.00000000
         -9.65486780          0.00000000
         -9.65086740          0.00000000
         -9.64686700          0.00000000
         -9.64286660          0.00000000
         -9.63886620          0.00000000
         -9.63486580          0.00000000
         -9.63086540          0.00000000
         -9.62686500          0.00000000
         -9.62286460          0.00000000
         -9.61886420          0.00000000
         -9.61486380          0.00000000
         -9.61086340          0.00000000
         -9.60686300          0.00000000
         -9.60286260          0.00000000
         -9.59886220          0.00000000
         -9.59486180          0.00000000
         -9.59086140          0.00000000
         -9.58686100          0.00000000
         -9.58286060          0.00000000
         -9.57886020          0.00000000
         -9.57485980          0.00000000
         -9.57085940          0.00000000
         -9.56685900          0.00000000
         -9.56285860          0.00000000
         -9.55885820          0.00000000
         -9.55485780          0.00000000
         -9.55085740          0.00000000
         -9.54685700          0.00000000
         -9.54285660          0.00000000
         -9.53885620          0.00000000
         -9.53485580          0.00000000
         -9.53085540          0.00000000
         -9.52685500          0.00000000
         -9.52285460          0.00000000
         -9.51885420          0.00000000
         -9.51485380          0.00000000
         -9.51085340          0.00000000
         -9.50685300          0.00000000
         -9.50285260          0.00000000
         -9.49885220          0.00000000
         -9.49485180          0.00000000
         -9.49085140          0.00000000
         -9.48685100          0.00000000
         -9.48285060          0.00000000
         -9.47885020          0.00000000
         -9.47484980          0.00000000
         -9.47084940          0.00000000
         -9.46684900          0.00000000
         -9.46284860          0.00000000
         -9.45884820          0.00000000
         -9.45484780          0.00000000
         -9.45084740          0.00000000
         -9.44684700          0.00000000
         -9.44284660          0.00000000
         -9.43884620          0.00000000
         -9.43484580          0.00000000
         -9.43084540          0.00000000
         -9.42684500          0.00000000
         -9.42284460          0.00000000
         -9.41884420          0.00000000
         -9.41484380          0.00000000
         -9.41084340          0.00000000
         -9.40684300          0.00000000
         -9.40284260          0.00000000
         -9.39884220          0.00000000
         -9.39484180          0.00000000
         -9.39084140          0.00000000
         -9.38684100          0.00000000
         -9.38284060          0.00000000
         -9.37884020          0.00000000
         -9.37483980          0.00000000
         -9.37083940          0.00000000
         -9.36683900          0.00000000
         -9.36283860          0.00000000
         -9.35883820          0.00000000
         -9.35483780          0.00000000
         -9.35083740          0.00000000
         -9.34683700          0.00000000
         -9.34283660          0.00000000
         -9.33883620          0.00000000
         -9.33483580          0.00000000
         -9.33083540          0.00000000
         -9.32683500          0.00000001
         -9.32283460          0.00000002
         -9.31883420          0.00000005
         -9.31483380          0.00000017
         -9.31083340          0.00000048
         -9.30683300          0.00000136
         -9.30283260          0.00000366
         -9.29883220          0.00000952
         -9.29483180          0.00002385
         -9.29083140          0.00005754
         -9.28683100          0.00013382
         -9.28283060          0.00030003
         -9.27883020          0.00064868
         -9.27482980          0.00135289
         -9.27082940          0.00272293
         -9.26682900          0.00529099
         -9.26282860          0.00993054
         -9.25882820          0.01801285
         -9.25482780          0.03159591
         -9.25082740          0.05363094
         -9.24682700          0.08815935
         -9.24282660          0.14046236
         -9.23882620          0.21712039
         -9.23482580          0.32594446
         -9.23082540          0.47575839
         -9.22682500          0.67603901
         -9.22282460          0.93645507
         -9.21882420          1.26637671
         -9.21482380          1.67444656
         -9.21082340          2.16830325
         -9.20682300          2.75452708
         -9.20282260          3.43883598
         -9.19882220          4.22650491
         -9.19482180          5.12291972
         -9.19082140          6.13411436
         -9.18682100          7.26708575
         -9.18282060          8.52964301
         -9.17882020          9.92954214
         -9.17481980         11.47270144
         -9.17081940         13.16040922
         -9.16681900         14.98563583
         -9.16281860         16.92884374
         -9.15881820         18.95401557
         -9.15481780         21.00591537
         -9.15081740         23.00975343
         -9.14681700         24.87431845
         -9.14281660         26.49918682
         -9.13881620         27.78581878
         -9.13481580         28.65133339
         -9.13081540         29.04277264
         -9.12681500         28.94903749
         -9.12281460         28.40768070
         -9.11881420         27.50448789
         -9.11481380         26.36515375
         -9.11081340         25.14003032
         -9.10681300         23.98444070
         -9.10281260         23.03800585
         -9.09881220         22.40658835
         -9.09481180         22.14982066
         -9.09081140         22.27597162
         -9.08681100         22.74444603
         -9.08281060         23.47484830
         -9.07881020         24.36053204
         -9.07480980         25.28404967
         -9.07080940         26.13194110
         -9.06680900         26.80678981
