#  E (eV)   dos(E)     Int dos(E) EFermi =    5.968 eV
 -29.686  0.1224E-83  0.3856E-84
 -29.685  0.1224E-83  0.3869E-84
 -29.684  0.1224E-83  0.3881E-84
 -29.683  0.1224E-83  0.3893E-84
 -29.682  0.1224E-83  0.3905E-84
 -29.681  0.1224E-83  0.3918E-84
 -29.680  0.1224E-83  0.3930E-84
 -29.679  0.1224E-83  0.3942E-84
 -29.678  0.1224E-83  0.3954E-84
 -29.677  0.1224E-83  0.3967E-84
 -29.676  0.1224E-83  0.3979E-84
 -29.675  0.1224E-83  0.3991E-84
 -29.674  0.1224E-83  0.4003E-84
 -29.673  0.1224E-83  0.4016E-84
 -29.672  0.1224E-83  0.4028E-84
 -29.671  0.1224E-83  0.4040E-84
 -29.670  0.1224E-83  0.4052E-84
 -29.669  0.1224E-83  0.4064E-84
 -29.668  0.1224E-83  0.4077E-84
 -29.667  0.1224E-83  0.4089E-84
 -29.666  0.1224E-83  0.4101E-84
 -29.665  0.1224E-83  0.4113E-84
 -29.664  0.1224E-83  0.4126E-84
 -29.663  0.1224E-83  0.4138E-84
 -29.662  0.1224E-83  0.4150E-84
 -29.661  0.1224E-83  0.4162E-84
 -29.660  0.1224E-83  0.4175E-84
 -29.659  0.1224E-83  0.4187E-84
 -29.658  0.1224E-83  0.4199E-84
 -29.657  0.1224E-83  0.4211E-84
 -29.656  0.1224E-83  0.4224E-84
 -29.655  0.1224E-83  0.4236E-84
 -29.654  0.1224E-83  0.4248E-84
 -29.653  0.1224E-83  0.4260E-84
 -29.652  0.1224E-83  0.4273E-84
 -29.651  0.1224E-83  0.4285E-84
 -29.650  0.1224E-83  0.4297E-84
 -29.649  0.1224E-83  0.4309E-84
 -29.648  0.1224E-83  0.4322E-84
 -29.647  0.1224E-83  0.4334E-84
 -29.646  0.1224E-83  0.4346E-84
 -29.645  0.1224E-83  0.4358E-84
 -29.644  0.1224E-83  0.4371E-84
 -29.643  0.1224E-83  0.4383E-84
 -29.642  0.1224E-83  0.4395E-84
 -29.641  0.1224E-83  0.4407E-84
 -29.640  0.1224E-83  0.4420E-84
 -29.639  0.1224E-83  0.4432E-84
 -29.638  0.1224E-83  0.4444E-84
 -29.637  0.1224E-83  0.4456E-84
 -29.636  0.1224E-83  0.4468E-84
 -29.635  0.1224E-83  0.4481E-84
 -29.634  0.1224E-83  0.4493E-84
 -29.633  0.1224E-83  0.4505E-84
 -29.632  0.1224E-83  0.4517E-84
 -29.631  0.1224E-83  0.4530E-84
 -29.630  0.1224E-83  0.4542E-84
 -29.629  0.1224E-83  0.4554E-84
 -29.628  0.1224E-83  0.4566E-84
 -29.627  0.1224E-83  0.4579E-84
 -29.626  0.1224E-83  0.4591E-84
 -29.625  0.1224E-83  0.4603E-84
 -29.624  0.1224E-83  0.4615E-84
 -29.623  0.1224E-83  0.4628E-84
 -29.622  0.1224E-83  0.4640E-84
 -29.621  0.1224E-83  0.4652E-84
 -29.620  0.1224E-83  0.4664E-84
 -29.619  0.1224E-83  0.4677E-84
 -29.618  0.1224E-83  0.4689E-84
 -29.617  0.1224E-83  0.4701E-84
 -29.616  0.1224E-83  0.4713E-84
 -29.615  0.1224E-83  0.4726E-84
 -29.614  0.1224E-83  0.4738E-84
 -29.613  0.1224E-83  0.4750E-84
 -29.612  0.1224E-83  0.4762E-84
 -29.611  0.1224E-83  0.4775E-84
 -29.610  0.1224E-83  0.4787E-84
 -29.609  0.1224E-83  0.4799E-84
 -29.608  0.1224E-83  0.4811E-84
 -29.607  0.1224E-83  0.4824E-84
 -29.606  0.1224E-83  0.4836E-84
 -29.605  0.1224E-83  0.4848E-84
 -29.604  0.1224E-83  0.4860E-84
 -29.603  0.1224E-83  0.4872E-84
 -29.602  0.1224E-83  0.4885E-84
 -29.601  0.1224E-83  0.4897E-84
 -29.600  0.1224E-83  0.4909E-84
 -29.599  0.1224E-83  0.4921E-84
 -29.598  0.1224E-83  0.4934E-84
 -29.597  0.1224E-83  0.4946E-84
 -29.596  0.1224E-83  0.4958E-84
 -29.595  0.1224E-83  0.4970E-84
 -29.594  0.1224E-83  0.4983E-84
 -29.593  0.1224E-83  0.4995E-84
 -29.592  0.1224E-83  0.5007E-84
 -29.591  0.1224E-83  0.5019E-84
 -29.590  0.1224E-83  0.5032E-84
 -29.589  0.1224E-83  0.5044E-84
 -29.588  0.1224E-83  0.5056E-84
 -29.587  0.1224E-83  0.5068E-84
 -29.586  0.1224E-83  0.5081E-84
 -29.585  0.1224E-83  0.5093E-84
 -29.584  0.1224E-83  0.5105E-84
 -29.583  0.1224E-83  0.5117E-84
 -29.582  0.1224E-83  0.5130E-84
 -29.581  0.1224E-83  0.5142E-84
 -29.580  0.1224E-83  0.5154E-84
 -29.579  0.1224E-83  0.5166E-84
 -29.578  0.1224E-83  0.5179E-84
 -29.577  0.1224E-83  0.5191E-84
 -29.576  0.1224E-83  0.5203E-84
 -29.575  0.1224E-83  0.5215E-84
 -29.574  0.1224E-83  0.5228E-84
 -29.573  0.1224E-83  0.5240E-84
 -29.572  0.1224E-83  0.5252E-84
 -29.571  0.1224E-83  0.5264E-84
 -29.570  0.1224E-83  0.5276E-84
 -29.569  0.1224E-83  0.5289E-84
 -29.568  0.1224E-83  0.5301E-84
 -29.567  0.1224E-83  0.5313E-84
 -29.566  0.1224E-83  0.5325E-84
 -29.565  0.1224E-83  0.5338E-84
 -29.564  0.1224E-83  0.5350E-84
 -29.563  0.1224E-83  0.5362E-84
 -29.562  0.1224E-83  0.5374E-84
 -29.561  0.1224E-83  0.5387E-84
 -29.560  0.1224E-83  0.5399E-84
 -29.559  0.1224E-83  0.5411E-84
 -29.558  0.1224E-83  0.5423E-84
 -29.557  0.1224E-83  0.5436E-84
 -29.556  0.1224E-83  0.5448E-84
 -29.555  0.1224E-83  0.5460E-84
 -29.554  0.1224E-83  0.5472E-84
 -29.553  0.1224E-83  0.5485E-84
 -29.552  0.1224E-83  0.5497E-84
 -29.551  0.1224E-83  0.5509E-84
 -29.550  0.1224E-83  0.5521E-84
 -29.549  0.1224E-83  0.5534E-84
 -29.548  0.1224E-83  0.5546E-84
 -29.547  0.1224E-83  0.5558E-84
 -29.546  0.1224E-83  0.5570E-84
 -29.545  0.1224E-83  0.5583E-84
 -29.544  0.1224E-83  0.5595E-84
 -29.543  0.1224E-83  0.5607E-84
 -29.542  0.1224E-83  0.5619E-84
 -29.541  0.1224E-83  0.5632E-84
 -29.540  0.1224E-83  0.5644E-84
 -29.539  0.1224E-83  0.5656E-84
 -29.538  0.1224E-83  0.5668E-84
 -29.537  0.1224E-83  0.5680E-84
